arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,lead_step,lead_hours,lead_mtu,lead_lyapunov,nrmse
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,1,6.0,0.05,0.08355,0.17235632
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,2,12.0,0.1,0.1671,0.31036428
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,3,18.0,0.15,0.25065,0.43506759
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,4,24.0,0.2,0.3342,0.53738427
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,5,30.0,0.25,0.41775,0.6148017
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,6,36.0,0.3,0.5013,0.67324108
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,7,42.0,0.35,0.58485,0.71845257
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,8,48.0,0.4,0.6684,0.75548393
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,9,54.0,0.45,0.75195,0.78737575
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,10,60.0,0.5,0.8355,0.81546324
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,11,66.0,0.55,0.91905,0.84128195
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,12,72.0,0.6,1.0026,0.86631191
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,13,78.0,0.65,1.08615,0.89065534
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,14,84.0,0.7,1.1697,0.91245103
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,15,90.0,0.75,1.25325,0.9292233
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,16,96.0,0.8,1.3368,0.94035584
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,17,102.0,0.85,1.42035,0.94783443
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,18,108.0,0.9,1.5039,0.95457649
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,19,114.0,0.95,1.58745,0.96186292
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,20,120.0,1.0,1.671,0.96887392
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,21,126.0,1.05,1.75455,0.97489274
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,22,132.0,1.1,1.8381,0.98035127
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,23,138.0,1.15,1.92165,0.98554868
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,24,144.0,1.2,2.0052,0.98967892
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,25,150.0,1.25,2.08875,0.99099618
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,26,156.0,1.3,2.1723,0.98854333
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,27,162.0,1.35,2.25585,0.98372012
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,28,168.0,1.4,2.3394,0.97823614
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,29,174.0,1.45,2.42295,0.97245306
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,30,180.0,1.5,2.5065,0.96595162
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,31,186.0,1.55,2.59005,0.95882106
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,32,192.0,1.6,2.6736,0.9517352
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,33,198.0,1.65,2.75715,0.9449231
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,34,204.0,1.7,2.8407,0.93809891
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,35,210.0,1.75,2.92425,0.93119973
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,36,216.0,1.8,3.0078,0.92402577
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,37,222.0,1.85,3.09135,0.91663438
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,38,228.0,1.9,3.1749,0.90983421
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,39,234.0,1.95,3.25845,0.90422034
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,40,240.0,2.0,3.342,0.90002871
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,41,246.0,2.05,3.42555,0.89703929
