arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,lead_step,lead_hours,lead_mtu,lead_lyapunov,nrmse
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,1,6.0,0.05,0.08355,0.53039151
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,2,12.0,0.1,0.1671,1.04795635
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,3,18.0,0.15,0.25065,1.54133546
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,4,24.0,0.2,0.3342,2.0503726
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,5,30.0,0.25,0.41775,2.66928768
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,6,36.0,0.3,0.5013,3.51710272
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,7,42.0,0.35,0.58485,4.66064692
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,8,48.0,0.4,0.6684,6.19399548
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,9,54.0,0.45,0.75195,8.31528854
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,10,60.0,0.5,0.8355,11.28771877
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,11,66.0,0.55,0.91905,15.44840527
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,12,72.0,0.6,1.0026,21.20982361
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,13,78.0,0.65,1.08615,29.20779228
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,14,84.0,0.7,1.1697,40.2325325
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,15,90.0,0.75,1.25325,55.45269394
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,16,96.0,0.8,1.3368,76.39873505
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,17,102.0,0.85,1.42035,105.22071075
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,18,108.0,0.9,1.5039,144.90171814
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,19,114.0,0.95,1.58745,199.52728271
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,20,120.0,1.0,1.671,274.78009033
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,21,126.0,1.05,1.75455,378.4520874
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,22,132.0,1.1,1.8381,521.47637939
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,23,138.0,1.15,1.92165,718.69458008
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,24,144.0,1.2,2.0052,990.98486328
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,25,150.0,1.25,2.08875,1366.78027344
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,26,156.0,1.3,2.1723,1885.8026123
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,27,162.0,1.35,2.25585,2602.84155273
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,28,168.0,1.4,2.3394,3593.67211914
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,29,174.0,1.45,2.42295,4963.18994141
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,30,180.0,1.5,2.5065,6857.05126953
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,31,186.0,1.55,2.59005,9474.74902344
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,32,192.0,1.6,2.6736,13097.75097656
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,33,198.0,1.65,2.75715,18105.75976562
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,34,204.0,1.7,2.8407,25039.50195312
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,35,210.0,1.75,2.92425,34628.671875
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,36,216.0,1.8,3.0078,47912.44921875
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,37,222.0,1.85,3.09135,66288.2578125
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,38,228.0,1.9,3.1749,91752.265625
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,39,234.0,1.95,3.25845,126991.1875
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,40,240.0,2.0,3.342,175818.71875
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,41,246.0,2.05,3.42555,243435.15625
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,42,252.0,2.1,3.5091,337112.5625
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,43,258.0,2.15,3.59265,466925.4375
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,44,264.0,2.2,3.6762,646675.75
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,45,270.0,2.25,3.75975,896026.0625
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,46,276.0,2.3,3.8433,1241133.75
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,47,282.0,2.35,3.92685,1720279.5
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,48,288.0,2.4,4.0104,2383304.75
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,49,294.0,2.45,4.09395,3304582.25
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,50,300.0,2.5,4.1775,4579115.5
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,51,306.0,2.55,4.26105,6350453.5
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,52,312.0,2.6,4.3446,8801564.0
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,53,318.0,2.65,4.42815,12208044.0
frozen,1,1,1,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,54,324.0,2.7,4.5117,16925740.0
