arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,lead_step,lead_hours,lead_mtu,lead_lyapunov,nrmse
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,1,6.0,0.05,0.08355,0.1896881
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,2,12.0,0.1,0.1671,0.34933674
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,3,18.0,0.15,0.25065,0.49584928
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,4,24.0,0.2,0.3342,0.61997718
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,5,30.0,0.25,0.41775,0.71926641
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,6,36.0,0.3,0.5013,0.79633605
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,7,42.0,0.35,0.58485,0.85594511
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,8,48.0,0.4,0.6684,0.90188283
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,9,54.0,0.45,0.75195,0.93634135
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,10,60.0,0.5,0.8355,0.96081114
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,11,66.0,0.55,0.91905,0.97769314
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,12,72.0,0.6,1.0026,0.98997074
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,13,78.0,0.65,1.08615,0.99922925
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,14,84.0,0.7,1.1697,1.00544667
